Highlight region,Use Me,City,Colors,Country,Customer Name,Discount,Latitude,Longitude,Make,Model Year,Model,Number of Records,Order ID,Price,Profit,Purchase Date,Region,State,Zip Code
False,Houston,Houston,Yellow,United States,Konstantin Lowndsbrough,0.72,29.6223,-95.26,Buick,2002,LeSabre,1,650,16261,6847,7/31/2016,South,Texas,77075
False,Austin,Austin,Yellow,United States,Danna Haskayne,0.07,30.43,-97.8326,Chevrolet,2002,G-Series 2500,1,198,48451,6011,6/11/2016,South,Texas,78726
False,Arlington,Arlington,Yellow,United States,Berny Hischke,0.03,32.7714,-97.2915,Hyundai,2002,Tiburon,1,79,47947,26626,1/20/2017,South,Texas,76096
False,El Paso,El Paso,Yellow,United States,Horatia Livingston,0.49,31.6948,-106.3,Oldsmobile,2002,Bravada,1,556,62548,14030,1/2/2016,South,Texas,79950
True,Tacoma,Tacoma,Yellow,United States,Lee Gergely,0.33,47.2061,-122.4822,Ford,2002,Econoline E350,1,548,17389,2445,4/9/2016,West,Washington,98417
False,Fort Smith,Fort Smith,Yellow,United States,Ninnetta Viner,0.31,35.2502,-94.3703,Chevrolet,2002,Express 2500,1,459,70786,35124,10/13/2017,South,Arkansas,72916
False,Little Rock,Little Rock,Yellow,United States,Chantal Ackrill,0.24,34.6725,-92.3529,Ford,2002,F250,1,34,23302,7574,1/5/2015,South,Arkansas,72209
True,Santa Ana,Santa Ana,Yellow,United States,Bertie Westbrook,0.08,33.7465,-117.8662,Jeep,2002,Wrangler,1,464,28981,23660,1/18/2015,West,California,92725
True,Pasadena,Pasadena,Yellow,United States,Iago Crumley,0.8,34.1669,-118.1551,Land Rover,2002,Defender 90,1,450,25904,8394,2/28/2018,West,California,91103
True,Englewood,Englewood,Yellow,United States,Sydney Signori,0.89,39.7388,-104.4083,Ford,2002,Thunderbird,1,419,85827,9528,7/20/2016,West,Colorado,80150
True,Pueblo,Pueblo,Yellow,United States,Godiva Lippitt,0.82,38.1286,-104.5523,Toyota,2002,4Runner,1,489,81758,13638,2/15/2017,West,Colorado,81015
False,Washington,Washington,Yellow,United States,Gianni Shorey,0.76,38.8874,-77.0047,Infiniti,2002,Q,1,169,57284,9697,2/22/2016,East,District of Columbia,20540
False,Boynton Beach,Boynton Beach,Yellow,United States,Patrick Lawman,0.6,26.5354,-80.1124,Ford,2002,Econoline E350,1,859,14187,11936,3/1/2016,South,Florida,33436
False,Atlanta,Atlanta,Yellow,United States,Giorgia Keri,0.44,33.8444,-84.474,BMW,2002,7 Series,1,866,21927,24478,4/24/2015,South,Georgia,30386
False,Evansville,Evansville,Yellow,United States,Delora Genicke,0.74,37.9971,-87.575,Kia,2002,Sportage,1,412,59660,2854,6/13/2015,East,Indiana,47719
False,Springfield,Springfield,Yellow,United States,Easter Brockwell,0.33,42.1707,-72.6048,Land Rover,2002,Defender 90,1,813,80316,11861,2/22/2015,East,Massachusetts,01114
False,Detroit,Detroit,Yellow,United States,Ulrick Devenport,0.55,42.4098,-82.9441,Cadillac,2002,Seville,1,908,10294,7533,9/1/2016,East,Michigan,48224
False,New York City,New York City,Yellow,United States,Zolly Tchir,0.86,40.7808,-73.9772,Eagle,2002,Talon,1,862,61735,2240,7/14/2017,East,New York,10203
False,Wilmington,Wilmington,Yellow,United States,Caryl Smitheram,0.88,34.2651,-77.867,Mitsubishi,2002,Montero,1,519,42783,29418,5/13/2017,South,North Carolina,28405
False,Roanoke,Roanoke,Yellow,United States,Georg Maylam,0.49,37.2742,-79.9579,Chevrolet,2002,3500,1,479,62281,9036,12/5/2015,East,Virginia,24029
False,Norfolk,Norfolk,Yellow,United States,Nert Linton,0.85,36.8586,-76.2686,Dodge,2002,Dakota Club,1,457,56454,6955,9/18/2016,East,Virginia,23504
False,Virginia Beach,Virginia Beach,Yellow,United States,Teddy Leavey,0.29,36.7957,-76.0126,Honda,2002,Odyssey,1,462,18500,32860,5/19/2017,East,Virginia,23471
False,Roanoke,Roanoke,Yellow,United States,Isabella Ledeker,0.17,37.3589,-79.9448,Toyota,2002,Tacoma Xtra,1,971,75863,38059,10/3/2015,East,Virginia,24020
True,Oceanside,Oceanside,Black,United States,Kat Varvell,0.02,33.1968,-117.2831,Hyundai,2002,Accent,1,495,93818,24701,5/26/2017,West,California,92056
True,Littleton,Littleton,Black,United States,Ediva Otley,0.57,39.7388,-104.4083,Honda,2002,del Sol,1,961,87312,17218,2/12/2017,West,Colorado,80161
False,Gainesville,Gainesville,Black,United States,Erick Schruyer,0.36,29.6813,-82.3539,Acura,2002,TL,1,537,82296,10490,9/1/2017,South,Florida,32627
False,Tampa,Tampa,Black,United States,Randie Stanyforth,0.45,27.872,-82.4388,Buick,2002,Regal,1,248,98212,6932,4/17/2017,South,Florida,33680
False,Naples,Naples,Black,United States,Janeva Runge,0.07,26.045,-81.6669,Ford,2002,Thunderbird,1,73,30167,11338,6/29/2015,South,Florida,33961
False,Duluth,Duluth,Black,United States,Arlena Torry,0.49,33.9845,-84.1529,Ford,2002,Windstar,1,516,67734,2062,1/4/2017,South,Georgia,30096
False,Baton Rouge,Baton Rouge,Black,United States,Jeffrey Benger,0.86,30.486,-91.1481,Audi,2002,A4,1,604,69747,10427,9/16/2018,South,Louisiana,70805
False,Saint Louis,Saint Louis,Black,United States,Beatriz Fraczek,0.61,38.6531,-90.2435,Chevrolet,2002,Cavalier,1,89,57507,11152,9/24/2015,Central,Missouri,63196
False,Manchester,Manchester,Black,United States,Daniele Biddlecombe,0.57,42.9521,-71.6539,Infiniti,2002,J,1,654,32915,34936,12/16/2018,East,New Hampshire,03105
False,Syracuse,Syracuse,Black,United States,Lammond Greenard,0.03,43.0214,-76.1977,Audi,2002,A6,1,402,76411,10732,4/30/2015,East,New York,13251
False,Buffalo,Buffalo,Black,United States,Myra Rispine,0.82,42.7684,-78.8871,Subaru,2002,SVX,1,195,49636,2949,9/4/2017,East,New York,14269
False,Durham,Durham,Black,United States,Leontine Nozzolinii,0.36,36.0512,-78.8577,Porsche,2002,911,1,341,36554,16448,1/10/2017,South,North Carolina,27717
False,Cleveland,Cleveland,Black,United States,Fin Gateley,0.72,41.5008,-81.5516,Eagle,2002,Vision,1,460,31296,6933,5/22/2017,East,Ohio,44118
False,Tulsa,Tulsa,Black,United States,Chen Aldie,0.89,36.1398,-96.0297,GMC,2002,Jimmy,1,70,93733,10883,9/21/2016,South,Oklahoma,74141
False,Pittsburgh,Pittsburgh,Black,United States,Reed Stollenhof,0.02,40.4598,-79.8224,Hyundai,2002,Elantra,1,510,29268,9779,9/21/2016,East,Pennsylvania,15235
False,Columbia,Columbia,Black,United States,Elfrieda Pollicatt,0.23,34.006,-80.9708,Land Rover,2002,Defender,1,173,11923,16709,1/22/2018,South,South Carolina,29220
False,Nashville,Nashville,Black,United States,Laurens McGrill,0.02,36.0986,-86.8219,Toyota,2002,Camry,1,465,39516,30504,11/30/2015,South,Tennessee,37215
False,El Paso,El Paso,Black,United States,Betta Batiste,0.37,31.6948,-106.3,Chrysler,2002,Town & Country,1,197,17104,97,7/11/2017,South,Texas,88525
True,Sacramento,Sacramento,Black,United States,Vanda Britney,0.6,38.3774,-121.4444,Mitsubishi,2002,Montero Sport,1,395,67240,22544,7/31/2016,West,California,94263
False,Tampa,Tampa,Black,United States,Jonas Joanaud,0.72,27.872,-82.4388,Lexus,2002,LX,1,518,61503,14886,3/20/2015,South,Florida,33673
False,Atlanta,Atlanta,Black,United States,Wynn Haresnape,0.75,33.7488,-84.3883,Mazda,2002,B-Series,1,431,22331,23669,9/21/2015,South,Georgia,31132
False,Springfield,Springfield,Black,United States,Sayer Joules,0.88,39.7495,-89.606,Mitsubishi,2002,Montero,1,34,50565,10197,6/15/2018,Central,Illinois,62756
False,Topeka,Topeka,Black,United States,Oralee Featherstonhalgh,0.06,39.0429,-95.7697,Toyota,2002,T100,1,62,51184,39534,2/24/2017,Central,Kansas,66629
False,Baltimore,Baltimore,Black,United States,Donna Doles,0.86,39.2847,-76.6205,Honda,2002,Passport,1,863,46290,0,10/28/2017,East,Maryland,21265
False,Baltimore,Baltimore,Black,United States,Anna-diane Radley,0.69,39.2847,-76.6205,Toyota,2002,Tercel,1,757,91227,4728,5/16/2015,East,Maryland,21275
False,Lansing,Lansing,Black,United States,Lurline O'Spellissey,0.86,42.7325,-84.5587,Porsche,2002,Boxster,1,285,60279,39174,1/18/2016,East,Michigan,48930
False,Toledo,Toledo,Black,United States,Francklyn Woollin,0.15,41.6492,-83.6706,Cadillac,2002,Seville,1,480,52143,36643,4/2/2018,East,Ohio,43615
True,Portland,Portland,Black,United States,Celinda Ickovic,0.3,45.5137,-122.5569,Chevrolet,2002,Blazer,1,802,20253,23562,12/4/2016,West,Oregon,97216
False,Fort Worth,Fort Worth,Black,United States,Elia Kunat,0.32,32.7714,-97.2915,Mercury,2002,Grand Marquis,1,657,14659,19391,2/11/2018,South,Texas,76121
False,Fort Worth,Fort Worth,Black,United States,Jourdan Moizer,0.12,32.7714,-97.2915,Nissan,2002,Altima,1,984,34809,27097,9/12/2015,South,Texas,76198
True,Seattle,Seattle,Black,United States,Pauline Haseman,0.63,47.7377,-122.3431,GMC,2002,2500,1,666,42712,15184,6/16/2017,West,Washington,98133
False,Birmingham,Birmingham,Yellow,United States,Boothe Baudone,0.4,33.5446,-86.9292,Acura,2002,CL,1,75,14695,1901,11/10/2016,South,Alabama,35279
True,Stockton,Stockton,Yellow,United States,Nerta Esland,0.45,38.01,-121.3698,Dodge,2002,Ram 3500 Club,1,146,27517,15125,2/12/2018,West,California,95219
True,Stockton,Stockton,Yellow,United States,Aleksandr Morritt,0.81,38.01,-121.3698,Oldsmobile,2002,Cutlass Supreme,1,531,30475,18686,8/18/2015,West,California,95219
False,Fort Wayne,Fort Wayne,Yellow,United States,Elston Joyes,0.87,41.0938,-85.0707,Ford,2002,Aerostar,1,314,63547,933,11/16/2015,East,Indiana,46896
False,Camden,Camden,Yellow,United States,Sheridan Vant,0.74,39.9186,-75.1078,Mitsubishi,2002,GTO,1,928,21075,24064,2/23/2015,East,New Jersey,08104
False,New York City,New York City,Yellow,United States,Laird Inch,0.55,40.7069,-74.0082,Dodge,2002,Caravan,1,307,50000,8524,4/10/2016,East,New York,10270
False,New York City,New York City,Yellow,United States,Nikita Whitta,0.12,40.7069,-74.0082,Infiniti,2002,I,1,973,60291,6053,9/5/2017,East,New York,10270
True,Portland,Portland,Yellow,United States,Maurie Marquez,0.6,45.5653,-122.6448,Mercury,2002,Mountaineer,1,291,90448,1821,12/22/2017,West,Oregon,97211
False,Charleston,Charleston,Yellow,United States,Maressa Frankema,0.49,32.8488,-79.8577,Hyundai,2002,Sonata,1,350,27925,13889,6/20/2015,South,South Carolina,29416
False,San Antonio,San Antonio,Yellow,United States,Shara Crannell,0.52,29.4375,-98.4616,Ford,2002,Econoline E150,1,460,90840,12513,7/12/2016,South,Texas,78291
True,Seattle,Seattle,Yellow,United States,Esteban Gadson,0.12,47.4497,-122.3076,Ford,2002,F150,1,365,35190,18163,5/9/2018,West,Washington,98158
True,Scottsdale,Scottsdale,Red,United States,Jacklyn McLorinan,0.44,33.2765,-112.1872,Subaru,2002,Legacy,1,243,57226,3071,5/7/2015,West,Arizona,85271
True,San Diego,San Diego,Red,United States,Shelby Carne,0.71,33.0169,-116.846,Audi,2002,riolet,1,649,47346,31942,7/31/2016,West,California,92160
False,Fort Lauderdale,Fort Lauderdale,Red,United States,Naomi Goody,0.45,26.1219,-80.1436,Ford,2002,Ranger,1,828,10762,11045,10/31/2016,South,Florida,33336
False,Atlanta,Atlanta,Red,United States,Neron Scoates,0.45,33.9982,-84.3411,Volvo,2002,S90,1,329,31676,5081,4/2/2018,South,Georgia,30358
False,Bronx,Bronx,Red,United States,Berthe Sculpher,0.1,40.8469,-73.7874,Ford,2002,Escort,1,457,99278,16851,9/24/2016,East,New York,10464
False,Canton,Canton,Red,United States,Gifford Dofty,0.02,40.7911,-81.4169,Toyota,2002,Tercel,1,410,23863,14375,11/4/2018,East,Ohio,44710
False,Tulsa,Tulsa,Red,United States,Fayina Vasilyonok,0.58,36.1398,-96.0297,Mitsubishi,2002,Montero,1,783,36754,419,5/24/2016,South,Oklahoma,74141
False,Mc Keesport,Mc Keesport,Red,United States,Chas Caren,0.52,40.4344,-80.0248,Dodge,2002,Caravan,1,604,56137,7677,6/30/2018,East,Pennsylvania,15134
False,Pittsburgh,Pittsburgh,Red,United States,Angelico Haslehurst,0.44,40.4344,-80.0248,Plymouth,2002,Grand Voyager,1,840,29740,56585,12/26/2018,East,Pennsylvania,15255
False,Greenville,Greenville,Red,United States,Wilden De Andisie,0.09,34.8661,-82.3198,GMC,2002,1500 Club Coupe,1,596,46603,24294,9/16/2018,South,South Carolina,29615
False,Knoxville,Knoxville,Red,United States,Ignacius McCarrick,0.25,35.9924,-84.1201,Toyota,2002,4Runner,1,717,11160,24173,10/13/2015,South,Tennessee,37931
False,El Paso,El Paso,Red,United States,Alyse Burtenshaw,0.25,31.6948,-106.3,Ford,2002,Escort,1,394,79751,32219,7/30/2016,South,Texas,79950
False,San Antonio,San Antonio,Red,United States,Brett McCarty,0.04,29.5189,-98.6006,Mitsubishi,2002,Pajero,1,346,74385,55854,10/26/2017,South,Texas,78240
False,Charleston,Charleston,Red,United States,Aloysius Poxon,0.86,38.4142,-81.7582,Dodge,2002,Stratus,1,577,15661,20009,9/6/2017,East,West Virginia,25313
True,Tucson,Tucson,Yellow,United States,Albert Ribchester,0.19,32.2691,-110.9845,Dodge,2002,Avenger,1,417,72004,7181,7/11/2017,West,Arizona,85705
False,Washington,Washington,Yellow,United States,Benji Trass,0.11,38.8933,-77.0146,BMW,2002,3 Series,1,448,59319,9919,8/9/2015,East,District of Columbia,20231
False,Bradenton,Bradenton,Yellow,United States,Decca Bywaters,0.01,27.4841,-82.5834,Chevrolet,2002,Express 2500,1,575,40587,4325,4/16/2018,South,Florida,34205
False,Fort Wayne,Fort Wayne,Yellow,United States,Aldis Blumson,0.2,41.1465,-85.1232,Ford,2002,Probe,1,351,92647,651,9/21/2017,East,Indiana,46825
False,Wichita,Wichita,Yellow,United States,Aubry Leghorn,0.12,37.7667,-97.2805,Volvo,2002,960,1,842,47539,11257,6/7/2015,Central,Kansas,67220
False,Warren,Warren,Yellow,United States,Batholomew Camlin,0.11,42.5125,-83.0643,Pontiac,2002,Sunfire,1,723,90150,8162,8/11/2018,East,Michigan,48092
False,Paterson,Paterson,Yellow,United States,Pammi Duddle,0.24,41.0114,-74.3048,Ford,2002,Explorer,1,66,20346,18577,1/16/2015,East,New Jersey,07544
False,Dayton,Dayton,Yellow,United States,Stillmann O'Fogarty,0.26,39.6749,-84.1136,Cadillac,2002,DeVille,1,59,53305,21285,8/17/2017,East,Ohio,45440
False,Houston,Houston,Yellow,United States,Camille Eisikowitch,0.89,29.9015,-95.2848,Dodge,2002,Ram 1500 Club,1,307,13548,793,5/15/2016,South,Texas,77050
False,El Paso,El Paso,Yellow,United States,Anderson Gunton,0.33,31.6948,-106.3,GMC,2002,Savana 3500,1,295,13303,28690,10/17/2017,South,Texas,88530
False,Dallas,Dallas,Yellow,United States,Edik Lemonnier,0.4,32.7699,-96.743,GMC,2002,3500 Club Coupe,1,333,60414,2908,6/13/2018,South,Texas,75210
False,Midland,Midland,Yellow,United States,Skye Eccleshare,0.44,32.0295,-102.0915,Lincoln,2002,Mark VIII,1,732,42032,2496,4/5/2017,South,Texas,79705
False,Amarillo,Amarillo,Yellow,United States,Amata Laverick,0.33,35.0763,-101.8349,Nissan,2002,Maxima,1,872,76497,42568,1/14/2017,South,Texas,79118
True,Santa Monica,Santa Monica,Black,United States,Carola Hazeldine,0.39,33.7866,-118.2987,Chrysler,2002,LHS,1,342,55971,8710,1/31/2016,West,California,90410
True,North Hollywood,North Hollywood,Black,United States,Sharyl Spafford,0.72,33.7866,-118.2987,Holden,2002,VS Commodore,1,19,62119,4907,4/8/2017,West,California,91616
True,Los Angeles,Los Angeles,Black,United States,Angy Maltman,0.66,34.0434,-118.2716,Kia,2002,Sportage,1,974,11423,50814,12/23/2015,West,California,90015
True,Arvada,Arvada,Black,United States,Charlena Potkin,0.38,39.8422,-105.1097,Dodge,2002,Dakota Club,1,387,19382,53432,9/7/2016,West,Colorado,80005
False,Tampa,Tampa,Black,United States,Tally Tailby,0.87,27.872,-82.4388,Chevrolet,2002,G-Series 2500,1,15,88805,3455,11/28/2017,South,Florida,33661
False,Daytona Beach,Daytona Beach,Black,United States,Keelia Hitzmann,0.51,29.0838,-81.0336,Dodge,2002,Ram 1500,1,917,86649,35264,12/5/2018,South,Florida,32128
False,Fort Pierce,Fort Pierce,Black,United States,Selle Naulty,0.2,27.3896,-80.2615,Isuzu,2002,Hombre Space,1,718,74477,3767,7/30/2018,South,Florida,34949
False,Indianapolis,Indianapolis,Black,United States,Chariot Smalls,0.43,39.7265,-86.0005,Isuzu,2002,Rodeo,1,174,28689,35943,9/1/2017,East,Indiana,46239
False,Brooklyn,Brooklyn,Black,United States,Collen Rash,0.35,40.6628,-73.9546,Audi,2002,Cabriolet,1,785,34476,10516,8/22/2016,East,New York,11225
False,New York City,New York City,Black,United States,Jerrold Lafranconi,0.65,40.7808,-73.9772,Dodge,2002,Ram Van 2500,1,980,37651,13127,5/9/2015,East,New York,10079
False,Brooklyn,Brooklyn,Black,United States,Micky Mastrantone,0.76,40.6924,-73.9666,Mazda,2002,MX-5,1,250,56506,36367,7/2/2018,East,New York,11205
False,Oklahoma City,Oklahoma City,Black,United States,Gabrielle Delea,0.65,35.5514,-97.4075,Chevrolet,2002,Express 3500,1,17,29532,18786,12/2/2016,South,Oklahoma,73157
False,Tulsa,Tulsa,Black,United States,Eloisa Albrighton,0.54,36.1398,-96.0297,Toyota,2002,Avalon,1,831,10376,4728,3/31/2017,South,Oklahoma,74170
True,Littleton,Littleton,Red,United States,Tad Camilleri,0.5,39.592,-105.1328,Ford,2002,F-Series,1,200,64619,37632,10/14/2017,West,Colorado,80127
False,Washington,Washington,Red,United States,Ruttger Crayke,0.68,38.8933,-77.0146,Saab,2002,900,1,553,85889,8528,9/5/2018,East,District of Columbia,20508
False,Terre Haute,Terre Haute,Red,United States,Dianna Binder,0.63,39.4336,-87.4101,Chevrolet,2002,Express 3500,1,978,51341,553,8/13/2015,East,Indiana,47812
False,Kansas City,Kansas City,Red,United States,Kale Dransfield,0.76,39.116,-94.764,Pontiac,2002,Sunfire,1,751,86453,7733,6/23/2018,Central,Kansas,66112
False,Bowie,Bowie,Red,United States,Nathanil Plumridge,0.86,38.8336,-76.8777,Ford,2002,Probe,1,14,56935,3710,4/2/2017,East,Maryland,20719
False,Boston,Boston,Red,United States,Clayborn Ghelarducci,0.6,42.3389,-70.9196,Chevrolet,2002,Lumina,1,491,92742,10918,6/1/2016,East,Massachusetts,02208
False,Detroit,Detroit,Red,United States,Doris Scohier,0.82,42.3749,-83.1087,Dodge,2002,Ram 3500 Club,1,9,94826,44622,5/7/2015,East,Michigan,48206
False,Kansas City,Kansas City,Red,United States,Nicholle Branno,0.26,39.035,-94.3567,Chevrolet,2002,Tahoe,1,238,44896,22383,12/12/2017,Central,Missouri,64193
False,New Castle,New Castle,Red,United States,Gertie Tennant,0.71,40.9897,-80.3084,Ford,2002,Aspire,1,742,24854,11324,11/28/2016,East,Pennsylvania,16107
False,El Paso,El Paso,Red,United States,Jillene Manterfield,0.74,31.6948,-106.3,Chevrolet,2002,S10,1,71,98636,19781,10/8/2017,South,Texas,79945
False,Spring,Spring,Red,United States,Bil Arnett,0.14,30.1288,-95.4239,Nissan,2002,Sentra,1,18,83258,5372,7/28/2018,South,Texas,77386
True,Salt Lake City,Salt Lake City,Red,United States,Weidar Hughs,0.31,40.6681,-111.9083,GMC,2002,1500 Club Coupe,1,407,47709,1671,1/16/2018,West,Utah,84110
True,Los Angeles,Los Angeles,Blue,United States,Wilbur Kingzet,0.45,34.0515,-118.2559,Volkswagen,2002,Jetta,1,547,68256,4080,7/30/2015,West,California,90189
False,Bridgeport,Bridgeport,Blue,United States,Wenona Cawthorne,0.22,41.3089,-73.3637,Dodge,2002,Ram Van 2500,1,191,23446,916,10/15/2016,East,Connecticut,06673
False,Washington,Washington,Blue,United States,Ophelie Northin,0.46,38.8933,-77.0146,BMW,2002,8 Series,1,334,14462,13388,1/24/2016,East,District of Columbia,20591
False,Washington,Washington,Blue,United States,Paige Budnik,0.35,38.9,-77.0369,Geo,2002,Tracker,1,175,58971,2334,1/22/2018,East,District of Columbia,20062
False,Clearwater,Clearwater,Blue,United States,Bettina Grimsdith,0.29,27.9843,-82.7813,Audi,2002,A8,1,159,84123,4556,7/29/2018,South,Florida,34615
False,Fort Lauderdale,Fort Lauderdale,Blue,United States,Gwyneth Zorzetti,0.28,26.1654,-80.2959,Infiniti,2002,J,1,331,12458,6226,12/19/2017,South,Florida,33345
False,Macon,Macon,Blue,United States,Gibby Aizikovitz,0.52,32.8926,-83.7455,Lexus,2002,ES,1,72,79656,21589,4/25/2018,South,Georgia,31210
False,Fort Wayne,Fort Wayne,Blue,United States,Xavier Scimoni,0.07,41.0977,-85.1189,Hyundai,2002,Accent,1,719,59782,18436,11/25/2018,East,Indiana,46805
False,Kalamazoo,Kalamazoo,Blue,United States,Marketa Dechelle,0.06,42.3189,-85.5152,Dodge,2002,Caravan,1,583,59132,6364,6/18/2017,East,Michigan,49048
True,Albuquerque,Albuquerque,Blue,United States,Danila Swyn,0.25,35.0512,-106.7269,Ford,2002,Mustang,1,470,57319,36128,4/1/2018,West,New Mexico,87121
False,New York City,New York City,Blue,United States,Mort McCanny,0.35,40.8111,-73.9642,Dodge,2002,Ram 2500 Club,1,548,95743,18104,2/26/2016,East,New York,10115
False,Dayton,Dayton,Blue,United States,Husein Bromige,0.58,39.7505,-84.2686,Dodge,2002,Dakota,1,318,21456,7905,11/27/2018,East,Ohio,45470
False,Huntington,Huntington,Blue,United States,Ade Verrillo,0.85,38.4134,-82.2774,Dodge,2002,Caravan,1,765,53131,1000,5/19/2015,East,West Virginia,25711
False,Madison,Madison,Blue,United States,Haleigh Ravenscroft,0.02,43.0696,-89.4239,GMC,2002,1500 Club Coupe,1,758,58929,35772,2/19/2018,Central,Wisconsin,53785
True,Glendale,Glendale,Green,United States,Marlene Brigstock,0,33.2765,-112.1872,Lincoln,2002,Mark VIII,1,261,23235,39062,5/27/2015,West,Arizona,85311
